Customer ID,PurchaseFrequency,TotalQuantity,TotalSpending,Cluster
15870.0,1,335,354.09000000000003,0
15872.0,2,212,360.93,0
15874.0,7,2534,4405.88,0
15877.0,2,371,493.28,0
15880.0,1,211,343.28000000000003,0
15881.0,5,260,501.39000000000004,0
15882.0,4,276,516.36,0
15883.0,2,223,396.48,0
15885.0,3,111,379.35,0
15886.0,1,147,181.09,0
15888.0,1,76,168.31,0
15889.0,2,215,446.87,0
15891.0,1,442,524.52,0
15894.0,2,168,263.55,0
15895.0,1,94,179.17,0
15897.0,2,261,222.05,0
15898.0,5,570,1388.88,0
15899.0,1,39,56.25,0
15900.0,1,221,351.11,0
15901.0,3,384,363.88,0
15903.0,7,2410,5126.76,0
15904.0,1,84,164.68,0
15906.0,7,544,1567.69,0
15907.0,3,509,967.45,0
15909.0,1,98,191.94,0
15910.0,8,1015,1232.18,0
15912.0,2,185,264.62,0
15916.0,8,757,1528.09,0
15917.0,1,42,123.1,0
15918.0,2,153,334.23,0
15919.0,2,545,639.89,0
15920.0,4,99,167.5,0
15921.0,1,166,336.03000000000003,0
15922.0,1,138,369.5,0
15923.0,1,122,127.08,0
15925.0,1,93,207.15,0
15930.0,1,139,426.63,0
15932.0,8,2325,2495.87,0
15933.0,3,885,1107.46,0
15935.0,2,115,416.86,0
15937.0,1,73,145.35,0
15938.0,5,240,404.58,0
15939.0,15,4728,6115.01,2
15940.0,1,4,35.8,0
15942.0,1,232,337.44,0
15944.0,1,50,325.1,0
15945.0,1,52,181.0,0
15947.0,1,898,1708.24,0
15948.0,2,567,955.24,0
15949.0,2,284,364.72,0
15950.0,4,729,1765.51,0
15951.0,2,313,708.22,0
15952.0,4,399,806.57,0
15953.0,8,892,1659.3799999999999,0
15955.0,14,2135,4416.26,2
15957.0,1,211,428.89,0
15958.0,1,33,104.35,0
15963.0,2,298,470.76,0
15965.0,4,453,845.64,0
15967.0,2,211,418.83,0
15969.0,3,124,666.1,0
15970.0,1,116,314.1,0
15971.0,12,1717,4199.85,0
15973.0,1,106,307.82000000000005,0
15974.0,7,2262,3442.15,0
15975.0,1,243,371.01,0
15976.0,2,277,430.94,0
15977.0,2,1016,1054.73,0
15978.0,1,888,1098.78,0
15980.0,3,1560,2398.86,0
15981.0,8,1866,3408.48,0
15983.0,4,892,1475.02,0
15984.0,10,1843,2837.67,0
15985.0,2,1086,1142.42,0
15986.0,1,268,168.12,0
15987.0,7,1556,1451.28,0
15988.0,1,181,158.03,0
15990.0,2,443,792.11,0
15992.0,1,17,41.989999999999995,0
15993.0,7,2051,2797.57,0
15994.0,1,177,427.07,0
15996.0,6,384,1060.68,0
15998.0,5,2041,3089.97,0
16000.0,3,5110,12393.7,0
16003.0,5,1185,2735.37,0
16005.0,4,300,615.39,0
16006.0,1,84,101.4,0
16007.0,4,1393,1701.94,0
16008.0,3,323,478.78,0
16009.0,4,378,992.71,0
16010.0,3,210,407.5,0
16011.0,16,2042,3362.71,2
16012.0,3,799,1415.29,0
16013.0,47,15536,37130.6,2
16014.0,3,265,662.38,0
16015.0,3,909,705.39,0
16016.0,8,620,1508.76,0
16017.0,1,102,211.88,0
16018.0,2,190,408.90000000000003,0
16019.0,9,1733,3786.2400000000002,0
16020.0,3,487,851.01,0
16022.0,1,261,628.28,0
16023.0,3,358,719.81,0
16024.0,1,398,251.24,0
16025.0,1,338,439.65999999999997,0
16026.0,1,243,236.09,0
16027.0,6,1147,934.62,0
16029.0,63,40208,81024.84,1
16030.0,1,283,331.24,0
16031.0,2,423,548.94,0
16033.0,20,3539,8816.4,2
16034.0,3,242,437.7,0
16036.0,2,716,758.92,0
16037.0,3,428,855.02,0
16038.0,3,244,471.78000000000003,0
16040.0,3,684,1313.55,0
16041.0,3,1584,3166.4,0
16042.0,5,755,1197.27,0
16043.0,4,503,773.99,0
16045.0,4,897,1340.7,0
16048.0,2,144,256.44,0
16049.0,3,793,1111.79,0
16050.0,1,278,137.9,0
16052.0,1,282,362.06,0
16053.0,2,1793,1511.95,0
16054.0,1,380,783.9,0
16055.0,1,22,134.8,0
16056.0,1,347,664.85,0
16057.0,7,863,2263.12,0
16059.0,6,643,1459.8600000000001,0
16062.0,4,800,1153.62,0
16063.0,1,262,335.32,0
16065.0,1,231,372.09,0
16066.0,5,936,1521.87,0
16070.0,2,457,852.15,0
16071.0,1,180,326.24,0
16072.0,1,140,584.3199999999999,0
16073.0,1,48,122.39999999999999,0
16076.0,10,1435,2234.73,0
16078.0,1,16,79.2,0
16079.0,3,864,1352.0,0
16080.0,2,128,217.16,0
16081.0,5,1477,2806.9,0
16083.0,2,908,1317.62,0
16084.0,1,216,436.18,0
16085.0,5,636,981.51,0
16086.0,5,511,1121.39,0
16091.0,2,154,315.06,0
16092.0,3,628,817.86,0
16093.0,1,20,17.0,0
16094.0,4,647,1078.23,0
16096.0,1,155,320.62,0
16097.0,1,87,185.04999999999998,0
16098.0,7,613,2005.63,0
16099.0,3,434,731.9,0
16101.0,1,757,1290.7,0
16102.0,3,942,1842.14,0
16103.0,6,558,1429.64,0
16104.0,1,123,302.36,0
16105.0,1,330,336.96,0
16106.0,1,74,108.38,0
16107.0,7,1176,3204.1600000000003,0
16108.0,1,615,842.5,0
16109.0,2,612,611.88,0
16110.0,3,733,1337.48,0
16112.0,4,574,195.73999999999998,0
16113.0,1,176,161.38,0
16114.0,1,43,135.75000000000003,0
16115.0,8,1001,1667.97,0
16116.0,1,248,612.78,0
16117.0,1,130,232.21,0
16119.0,2,240,423.36,0
16120.0,4,878,1309.14,0
16121.0,2,586,867.11,0
16122.0,4,1128,684.4200000000001,0
16123.0,1,170,307.78,0
16124.0,1,48,249.0,0
16125.0,1,124,289.35,0
16126.0,4,2125,6287.77,0
16127.0,1,323,656.25,0
16128.0,5,988,1880.22,0
16131.0,6,1802,3506.54,0
16133.0,33,8887,14589.04,2
16134.0,2,371,618.09,0
16135.0,1,209,517.55,0
16136.0,3,440,709.38,0
16139.0,3,330,635.41,0
16140.0,2,730,725.18,0
16141.0,1,238,620.4,0
16142.0,1,422,535.34,0
16143.0,6,919,2424.94,0
16144.0,1,16,175.2,0
16145.0,11,3123,3799.4900000000002,0
16146.0,3,427,734.13,0
16147.0,1,246,375.0,0
16148.0,1,72,76.32000000000001,0
16149.0,2,308,280.52,0
16150.0,5,1047,2053.02,0
16152.0,1,642,1829.04,0
16153.0,5,1073,1824.23,0
16156.0,9,1308,3122.04,0
16157.0,3,347,656.69,0
16159.0,1,236,348.2,0
16160.0,2,1162,1025.44,0
16161.0,19,2599,5575.56,2
16162.0,1,4,37.4,0
16163.0,2,192,856.6,0
16164.0,3,433,822.48,0
16168.0,27,1892,3787.6,2
16169.0,4,1325,1822.97,0
16170.0,6,1770,1885.05,0
16171.0,1,24,73.2,0
16172.0,5,787,1140.21,0
16173.0,6,575,1418.32,0
16174.0,3,651,1009.5500000000001,0
16175.0,4,533,1037.59,0
16177.0,1,95,331.95,0
16178.0,1,94,197.9,0
16179.0,1,99,215.83,0
16180.0,8,5867,10254.18,0
16181.0,1,152,305.54,0
16182.0,4,3791,6617.65,0
16183.0,1,113,338.71000000000004,0
16184.0,6,561,1158.79,0
16185.0,2,260,529.41,0
16186.0,12,3020,4006.94,0
16187.0,15,5048,6911.4400000000005,2
16188.0,4,782,981.86,0
16189.0,2,134,215.48,0
16190.0,1,88,215.08,0
16191.0,13,3351,5180.52,2
16193.0,1,219,314.45,0
16198.0,1,129,400.68100000000004,0
16200.0,2,523,1080.6200000000001,0
16201.0,4,1286,1863.47,0
16202.0,1,191,365.27,0
16203.0,4,262,592.9,0
16204.0,1,231,405.71,0
16205.0,4,517,761.38,0
16206.0,4,272,537.0600000000001,0
16207.0,1,140,394.38,0
16208.0,2,333,664.26,0
16209.0,5,1179,2262.62,0
16210.0,18,7559,21086.3,2
16211.0,1,154,547.02,0
16212.0,2,244,690.34,0
16213.0,1,48,159.0,0
16214.0,3,420,1062.75,0
16215.0,1,104,242.35,0
16216.0,1,254,914.9300000000001,0
16217.0,2,91,304.25,0
16218.0,7,2088,3084.68,0
16221.0,3,717,864.86,0
16222.0,1,365,846.72,0
16224.0,4,1116,1295.3,0
16225.0,5,493,1096.32,0
16226.0,3,192,255.12,0
16227.0,1,90,314.22,0
16229.0,2,318,1010.6,0
16230.0,2,365,542.03,0
16232.0,4,550,990.88,0
16233.0,3,174,536.6800000000001,0
16235.0,5,330,867.31,0
16236.0,1,184,432.2,0
16239.0,2,228,414.2,0
16240.0,2,1641,3718.8,0
16241.0,13,1453,2607.87,0
16242.0,7,1982,3603.21,0
16243.0,2,110,409.1,0
16244.0,2,855,1522.75,0
16245.0,3,1014,1413.66,0
16247.0,1,182,114.56,0
16248.0,1,78,152.94,0
16249.0,5,950,1800.07,0
16250.0,2,208,389.44,0
16253.0,2,3233,3683.86,0
16255.0,8,1767,2619.91,0
16256.0,1,581,752.4300000000001,0
16257.0,1,2,46.95,0
16258.0,5,2994,5203.51,0
16260.0,1,311,1035.45,0
16261.0,4,306,746.83,0
16265.0,9,2646,5447.0,0
16266.0,7,398,861.89,0
16268.0,2,533,667.65,0
16270.0,1,688,1141.24,0
16271.0,5,1038,1429.24,0
16272.0,1,224,411.7,0
16274.0,1,155,357.95,0
16275.0,1,336,559.87,0
16276.0,1,420,810.6000000000001,0
16278.0,1,114,566.38,0
16279.0,3,1054,1509.58,0
16281.0,1,934,2062.06,0
16282.0,1,114,168.3,0
16283.0,5,1236,1570.81,0
16284.0,2,544,823.97,0
16287.0,1,298,142.5,0
16292.0,1,191,302.25,0
16293.0,10,982,2248.9900000000002,0
16295.0,4,841,1328.55,0
16297.0,1,206,301.9,0
16298.0,3,198,598.2,0
16302.0,1,158,233.22,0
16303.0,3,2659,5360.63,0
16305.0,1,256,361.21999999999997,0
16306.0,6,487,632.27,0
16308.0,4,8000,2560.0,0
16309.0,2,467,706.57,0
16311.0,2,394,616.26,0
16313.0,2,165,274.15000000000003,0
16315.0,1,75,226.37,0
16316.0,8,1484,2938.91,0
16317.0,3,890,1341.65,0
16318.0,1,199,328.15,0
16319.0,1,72,404.40000000000003,0
16320.0,2,732,1038.46,0
16321.0,5,135,373.65000000000003,0
16322.0,2,231,326.75,0
16323.0,1,50,207.50000000000003,0
16324.0,3,282,428.68,0
16325.0,3,194,594.24,0
16326.0,14,709,3110.96,0
16327.0,6,2571,3844.22,0
16330.0,3,147,251.91,0
16332.0,7,801,1593.2,0
16333.0,22,32184,26626.8,2
16337.0,1,87,151.05,0
16338.0,1,94,214.79999999999998,0
16339.0,1,23,109.95,0
16340.0,1,501,549.07,0
16341.0,4,1398,1971.87,0
16342.0,4,157,322.41,0
16343.0,2,195,370.47999999999996,0
16344.0,1,18,101.10000000000001,0
16345.0,1,289,575.41,0
16347.0,2,353,887.65,0
16348.0,7,819,1469.45,0
16349.0,1,9,53.5,0
16350.0,4,545,1116.47,0
16351.0,1,90,153.9,0
16352.0,2,300,494.44,0
16353.0,23,2006,6675.71,2
16354.0,2,150,395.8,0
16356.0,3,93,211.77,0
16357.0,3,246,658.88,0
16358.0,4,1302,2027.5,0
16359.0,9,1183,1750.92,0
16360.0,6,2144,3512.53,0
16361.0,4,421,896.66,0
16362.0,5,351,734.77,0
16363.0,1,52,109.36000000000001,0
16364.0,2,280,707.04,0
16365.0,9,504,1540.42,0
16366.0,1,256,327.3,0
16367.0,2,647,804.49,0
16368.0,2,260,497.43,0
16369.0,3,1035,1553.66,0
16370.0,4,647,1320.56,0
16372.0,2,166,367.93,0
16374.0,2,240,473.03000000000003,0
16376.0,2,694,987.01,0
16377.0,1,1500,676.2,0
16378.0,3,267,362.95,0
16379.0,4,1410,2157.4,0
16380.0,1,1524,1780.59,0
16383.0,2,475,668.36,0
16384.0,2,260,584.5,0
16385.0,3,261,555.89,0
16386.0,2,224,317.2,0
16387.0,1,44,94.36,0
16389.0,4,1242,1382.07,0
16392.0,1,203,221.19,0
16393.0,13,1576,3046.21,0
16394.0,5,2604,1555.34,0
16395.0,5,1476,1486.9,0
16398.0,2,758,1705.8,0
16399.0,2,264,408.57,0
16400.0,1,172,303.93,0
16401.0,12,3882,4098.32,0
16402.0,2,149,299.6,0
16403.0,1,114,177.5,0
16404.0,1,157,443.05,0
16405.0,2,187,167.25,0
16406.0,1,122,163.07,0
16407.0,10,1124,2126.93,0
16409.0,5,1306,2028.88,0
16411.0,2,132,214.65,0
16412.0,1,73,151.83,0
16413.0,1,148,262.2,0
16414.0,2,27,126.25,0
16415.0,1,187,210.35,0
16416.0,3,672,1051.4,0
16418.0,3,288,675.27,0
16419.0,6,436,972.23,0
16422.0,51,33704,34684.4,2
16423.0,1,230,346.12,0
16424.0,1,88,133.56,0
16425.0,1,199,302.7,0
16426.0,10,1243,1908.25,0
16427.0,2,156,241.06,0
16429.0,1,9,284.55,0
16430.0,1,103,300.85,0
16431.0,3,453,642.81,0
16432.0,1,276,287.4,0
16433.0,1,106,184.26,0
16434.0,7,767,1522.25,0
16438.0,5,463,798.35,0
16440.0,5,2018,3640.67,0
16441.0,2,173,381.2,0
16442.0,3,446,616.79,0
16444.0,4,407,654.67,0
16445.0,1,111,230.51,0
16446.0,2,80997,168472.5,1
16447.0,1,223,259.01,0
16448.0,1,78,188.89000000000001,0
16449.0,2,367,707.69,0
16450.0,1,200,311.92,0
16451.0,1,120,266.97,0
16454.0,2,3,6.9,0
16455.0,7,988,1841.18,0
16456.0,5,1148,2158.37,0
16457.0,1,140,208.36,0
16458.0,18,2154,3482.7400000000002,2
16460.0,3,879,814.72,0
16461.0,1,49,151.42,0
16462.0,3,16,136.0,0
16463.0,4,1163,1422.4,0
16464.0,3,963,1314.68,0
16466.0,7,789,1603.46,0
16468.0,1,31,74.9,0
16469.0,4,273,650.43,0
16470.0,4,531,762.39,0
16471.0,1,141,223.95000000000002,0
16473.0,3,196,316.11,0
16474.0,7,943,1871.5,0
16475.0,4,319,544.3,0
16477.0,7,1415,2494.46,0
16478.0,3,224,331.0,0
16479.0,2,102,300.83,0
16480.0,1,455,769.29,0
16482.0,1,346,220.62,0
16483.0,1,44,139.35,0
16484.0,2,200,404.3,0
16485.0,1,235,363.65,0
16488.0,3,728,498.8,0
16491.0,1,478,731.5,0
16493.0,4,1164,1351.63,0
16494.0,1,675,826.53,0
16495.0,3,337,684.41,0
16496.0,3,1111,1599.52,0
16497.0,6,1396,2965.69,0
16498.0,2,45,100.97,0
16499.0,2,127,365.45,0
16500.0,6,123,400.86,0
16503.0,4,569,1431.93,0
16504.0,1,524,484.38,0
16505.0,1,576,777.6,0
16506.0,2,42,90.30000000000001,0
16509.0,1,64,363.7,0
16510.0,1,92,248.1,0
16511.0,3,417,950.26,0
16513.0,4,407,874.59,0
16515.0,5,833,1627.13,0
16516.0,1,58,101.69999999999999,0
16517.0,1,96,162.7,0
16518.0,2,327,484.32,0
16519.0,2,54,215.07999999999998,0
16520.0,3,558,1046.57,0
16523.0,21,4265,9418.470000000001,2
16525.0,26,7397,13027.45,2
16526.0,1,106,290.36,0
16527.0,1,106,228.06,0
16528.0,1,171,244.41,0
16529.0,1,198,455.25,0
16531.0,7,915,1244.59,0
16532.0,3,2016,6748.8,0
16533.0,3,612,1095.56,0
16535.0,1,356,593.75,0
16536.0,1,251,548.97,0
16539.0,4,477,1388.81,0
16542.0,1,46,119.62,0
16545.0,1,78,339.3,0
16546.0,2,549,787.15,0
16549.0,10,2365,4154.64,0
16550.0,5,1540,2298.97,0
16551.0,3,970,922.12,0
16552.0,2,219,379.73,0
16553.0,12,4600,5719.82,2
16554.0,3,402,837.1,0
16555.0,2,175,285.89,0
16556.0,7,1890,3313.79,0
16557.0,2,111,281.85,0
16558.0,20,5377,8338.49,2
16560.0,2,500,841.41,0
16561.0,2,244,511.12,0
16563.0,1,486,1077.74,0
16565.0,1,46,173.7,0
16566.0,5,362,614.66,0
16567.0,2,996,865.6,0
16569.0,1,93,124.2,0
16570.0,10,2112,3738.4,0
16571.0,3,1239,1421.69,0
16572.0,3,532,1009.6,0
16573.0,2,360,663.61,0
16574.0,1,416,451.44,0
16581.0,1,134,105.84,0
16582.0,1,164,313.62,0
16583.0,1,111,233.45,0
16584.0,2,646,936.08,0
16586.0,1,95,463.95,0
16587.0,1,71,225.15,0
16589.0,3,368,459.24,0
16591.0,1,41,213.5,0
16592.0,16,2927,4113.68,2
16593.0,3,116,330.03,0
16594.0,1,64,181.09,0
16595.0,1,335,360.16,0
16596.0,2,97,250.15,0
16597.0,1,184,90.04,0
16598.0,1,73,145.04999999999998,0
16600.0,6,1145,813.52,0
16601.0,1,134,244.79999999999998,0
16602.0,1,336,528.08,0
16603.0,2,480,482.47,0
16607.0,14,2859,3347.71,2
16609.0,7,2420,5493.46,0
16610.0,1,66,75.66,0
16611.0,1,47,129.49,0
16612.0,4,506,1187.66,0
16613.0,1,293,618.59,0
16614.0,1,223,506.19,0
16616.0,2,370,500.42,0
16617.0,1,91,151.85,0
16618.0,5,1363,2647.59,0
16619.0,1,133,226.21,0
16620.0,2,88,178.96,0
16621.0,4,302,813.48,0
16623.0,1,39,129.45,0
16624.0,2,488,810.5699999999999,0
16625.0,1,164,333.08,0
16626.0,17,2690,4413.1,2
16627.0,1,162,322.8,0
16628.0,5,1205,2188.05,0
16629.0,2,493,417.73,0
16633.0,6,1138,2883.1,0
16634.0,2,82,217.9,0
16637.0,4,927,1154.47,0
16638.0,10,1255,1680.72,0
16639.0,3,510,1257.51,0
16641.0,1,256,231.10000000000002,0
16642.0,2,479,688.33,0
16643.0,1,269,487.51,0
16644.0,2,826,833.78,0
16647.0,2,146,214.06,0
16648.0,1,281,290.65999999999997,0
16650.0,1,372,518.42,0
16652.0,7,3283,6773.97,0
16653.0,2,733,1212.66,0
16654.0,4,282,601.27,0
16655.0,6,2367,3794.52,0
16656.0,15,8894,8625.8,2
16657.0,4,1229,933.62,0
16658.0,1,40,123.24,0
16659.0,1,72,39.12,0
16660.0,4,571,1267.6499999999999,0
16665.0,1,59,135.39999999999998,0
16666.0,1,233,118.98,0
16667.0,2,237,570.13,0
16668.0,6,318,306.71999999999997,0
16669.0,3,888,1374.8700000000001,0
16670.0,11,2556,4095.9,0
16671.0,3,875,1692.27,0
16672.0,20,2832,8134.9400000000005,2
16674.0,2,188,319.61,0
16676.0,4,636,1592.1200000000001,0
16678.0,12,2397,3109.99,0
16679.0,1,29,129.75,0
16680.0,1,94,183.7,0
16681.0,6,1407,1770.34,0
16682.0,5,1040,1028.0,0
16684.0,28,50255,66653.56,1
16685.0,2,396,324.24,0
16686.0,7,2030,3062.83,0
16688.0,4,804,1260.86,0
16689.0,2,330,422.59999999999997,0
16690.0,2,138,225.57999999999998,0
16692.0,2,152,1276.0,0
16693.0,2,204,482.01,0
16696.0,4,146,657.9000000000001,0
16697.0,1,27,112.75,0
16698.0,2,840,1998.0,0
16700.0,13,4024,5076.55,2
16701.0,13,6393,5398.3,2
16705.0,20,5476,14034.99,2
16706.0,3,249,531.35,0
16708.0,1,285,656.63,0
16709.0,5,851,3029.87,0
16710.0,10,1836,2483.04,0
16711.0,5,833,1651.03,0
16712.0,11,1749,3645.43,0
16713.0,15,4276,6923.13,2
16714.0,3,610,1161.53,0
16715.0,1,642,301.71999999999997,0
16716.0,2,120,901.2,0
16717.0,6,1866,3858.38,0
16718.0,1,413,623.75,0
16719.0,7,1204,1790.42,0
16720.0,1,182,155.24,0
16721.0,1,172,292.47,0
16722.0,13,5001,4730.81,2
16723.0,2,399,589.15,0
16725.0,7,294,781.02,0
16726.0,5,977,1382.02,0
16727.0,1,177,272.82,0
16728.0,4,677,1054.67,0
16729.0,21,5783,7239.92,2
16730.0,3,994,743.11,0
16732.0,1,317,603.75,0
16734.0,3,346,650.51,0
16735.0,5,1573,2300.56,0
16737.0,1,288,417.59999999999997,0
16738.0,1,3,3.75,0
16739.0,1,172,323.0,0
16742.0,1,1,464.9,0
16743.0,7,2047,2238.09,0
16744.0,7,805,1304.76,0
16745.0,17,6735,7194.3,2
16746.0,18,4665,6697.66,2
16747.0,2,583,836.06,0
16748.0,5,880,1515.9,0
16750.0,5,214,623.93,0
16751.0,1,1031,1764.72,0
16752.0,1,54,207.5,0
16753.0,1,189,223.92000000000002,0
16754.0,1,4280,2002.4,0
16755.0,3,1064,1496.83,0
16756.0,1,106,239.4,0
16757.0,1,81,106.83000000000001,0
16758.0,1,203,369.34000000000003,0
16759.0,3,609,789.79,0
16761.0,1,341,316.62,0
16762.0,3,618,1501.38,0
16763.0,1,319,611.85,0
16764.0,13,1259,2799.25,0
16765.0,1,4,34.0,0
16766.0,2,536,1145.6,0
16767.0,11,4435,5580.6,0
16768.0,3,196,478.09000000000003,0
16769.0,1,83,380.39,0
16770.0,5,464,770.1,0
16771.0,5,1489,2246.81,0
16773.0,1,171,171.59,0
16774.0,4,322,661.52,0
16775.0,11,440,1695.66,0
16776.0,1,262,388.28,0
16777.0,2,64,226.35,0
16778.0,2,194,245.94,0
16779.0,22,5325,10629.720000000001,2
16780.0,2,271,425.19,0
16781.0,1,113,311.25,0
16782.0,13,712,2279.9,0
16784.0,1,24,107.6,0
16788.0,2,311,597.48,0
16789.0,1,32,80.8,0
16790.0,6,898,1545.6200000000001,0
16791.0,7,763,1721.78,0
16792.0,2,44,110.38000000000001,0
16793.0,1,146,243.84,0
16794.0,10,937,1222.71,0
16795.0,1,239,414.88,0
16796.0,1,186,305.62,0
16800.0,1,540,1201.49,0
16801.0,4,499,1619.73,0
16803.0,1,245,332.3,0
16804.0,3,246,536.99,0
16805.0,2,539,460.59,0
16806.0,4,378,801.49,0
16807.0,3,778,1121.59,0
16808.0,2,196,288.42,0
16809.0,5,652,914.69,0
16810.0,1,114,309.54,0
16811.0,2,477,547.07,0
16812.0,1,81,479.35,0
16813.0,10,1525,1692.98,0
16814.0,21,2769,6509.1,2
16816.0,4,274,417.06,0
16817.0,9,822,1604.75,0
16818.0,11,2164,3349.57,0
16820.0,1,307,497.61,0
16823.0,1,136,358.38,0
16824.0,2,236,460.64,0
16825.0,2,566,775.1800000000001,0
16826.0,1,158,341.7,0
16828.0,2,59,128.5,0
16829.0,1,99,197.22,0
16830.0,1,264,325.91,0
16832.0,3,33,199.15,0
16833.0,4,440,1106.53,0
16834.0,1,358,413.46,0
16835.0,2,61,180.85,0
16836.0,2,165,251.87,0
16837.0,11,1563,3170.98,0
16838.0,2,185,588.85,0
16839.0,34,8975,16594.35,2
16841.0,6,2250,1869.82,0
16842.0,3,693,1264.19,0
16843.0,16,10159,10196.57,2
16846.0,1,135,214.32,0
16847.0,1,78,193.44,0
16848.0,1,182,281.42,0
16849.0,1,33,124.57,0
16850.0,1,249,332.41,0
16851.0,3,271,342.45,0
16852.0,2,56,144.91000000000003,0
16855.0,2,164,328.4,0
16856.0,1,12,35.400000000000006,0
16858.0,1,91,375.69000000000005,0
16859.0,2,827,747.81,0
16861.0,2,140,173.76,0
16863.0,2,409,502.8,0
16866.0,3,60,207.73999999999998,0
16869.0,4,585,825.42,0
16871.0,6,1253,2812.34,0
16872.0,3,600,680.02,0
16873.0,6,3840,7123.62,0
16875.0,5,1069,2095.53,0
16877.0,6,463,853.72,0
16878.0,1,12,13.3,0
16880.0,7,753,1519.08,0
16881.0,1,600,432.0,0
16882.0,3,424,705.12,0
16883.0,2,104,276.73,0
16884.0,2,320,429.84000000000003,0
16885.0,3,184,471.51,0
16887.0,1,157,194.88,0
16889.0,3,925,1578.67,0
16891.0,5,283,809.7,0
16892.0,5,239,525.54,0
16893.0,1,62,145.93,0
16895.0,1,102,219.14,0
16897.0,2,73,289.78,0
16898.0,3,419,508.81,0
16899.0,6,522,1281.56,0
16900.0,3,833,887.11,0
16902.0,1,629,1706.88,0
16903.0,1,262,373.24,0
16904.0,16,2034,3754.27,2
16905.0,7,1408,3102.43,0
16906.0,4,281,579.77,0
16907.0,5,298,981.65,0
16909.0,1,436,379.14,0
16910.0,8,886,1510.06,0
16912.0,11,1029,2575.38,0
16913.0,1,82,113.44,0
16914.0,1,121,208.46,0
16915.0,6,132,621.6800000000001,0
16916.0,2,440,576.26,0
16917.0,1,232,391.52,0
16918.0,6,721,1068.82,0
16919.0,11,1413,2596.45,0
16921.0,1,171,169.79,0
16923.0,19,3417,7247.61,2
16924.0,3,493,846.75,0
16926.0,1,35,230.25,0
16927.0,3,993,543.05,0
16928.0,17,2114,2847.6,2
16929.0,7,929,1295.39,0
16930.0,3,341,380.55,0
16931.0,21,3158,4604.22,2
16932.0,1,87,161.94,0
16933.0,2,288,563.23,0
16934.0,2,399,950.9300000000001,0
16936.0,1,173,262.68,0
16938.0,4,2540,2736.38,0
16940.0,3,2169,3049.88,0
16942.0,9,811,1920.59,0
16943.0,3,145,816.73,0
16945.0,19,2725,4345.5,2
16947.0,1,312,406.48,0
16948.0,3,1614,435.02,0
16949.0,6,791,1286.27,0
16950.0,3,644,1178.56,0
16951.0,3,1318,1277.75,0
16952.0,2,92,167.61,0
16953.0,1,10,20.8,0
16954.0,9,1054,2085.08,0
16955.0,4,266,518.67,0
16956.0,1,114,308.74,0
16957.0,2,172,416.64,0
16959.0,1,49,117.35000000000001,0
16960.0,3,304,507.05,0
16961.0,1,125,234.17,0
16963.0,1,35,110.55000000000001,0
16965.0,1,291,201.19,0
16966.0,7,1981,2154.97,0
16967.0,1,333,319.02,0
16968.0,2,326,439.43,0
16969.0,3,816,650.41,0
16971.0,1,72,357.21,0
16976.0,1,88,251.51999999999998,0
16978.0,1,166,344.33,0
16979.0,6,865,1852.0,0
16980.0,2,788,1078.96,0
16982.0,1,182,384.06,0
16983.0,7,1379,1931.25,0
16984.0,2,2423,4481.35,0
16985.0,10,1832,5464.12,0
16986.0,2,1040,1873.2,0
16987.0,7,402,1625.05,0
16988.0,1,43,126.12,0
16989.0,6,1233,1133.25,0
16990.0,1,100,179.0,0
16992.0,5,860,1614.31,0
16996.0,6,544,1456.96,0
16997.0,3,360,702.0,0
16998.0,4,76,295.0,0
16999.0,2,294,484.82,0
17001.0,11,2164,3989.57,0
17002.0,3,679,1493.73,0
17004.0,2,819,1412.94,0
17006.0,4,272,781.78,0
17007.0,6,597,889.9300000000001,0
17010.0,1,118,195.36,0
17011.0,1,186,270.9,0
17014.0,3,245,586.33,0
17015.0,3,1981,1842.56,0
17017.0,20,6673,8694.26,2
17018.0,2,176,920.1,0
17019.0,4,827,1272.61,0
17022.0,1,108,71.0,0
17024.0,3,69,95.85,0
17025.0,3,235,357.77,0
17026.0,2,97,154.82999999999998,0
17027.0,6,421,890.29,0
17029.0,2,400,716.0,0
17030.0,1,146,146.87,0
17031.0,2,235,380.35,0
17033.0,3,750,1030.14,0
17034.0,3,410,745.52,0
17035.0,2,229,433.53000000000003,0
17037.0,1,656,1267.32,0
17038.0,1,28,112.4,0
17040.0,1,181,449.73,0
17041.0,3,951,1081.57,0
17042.0,5,994,1044.3799999999999,0
17043.0,4,998,1735.18,0
17044.0,1,504,948.48,0
17045.0,3,106,339.44,0
17046.0,1,510,642.02,0
17047.0,3,533,1100.9,0
17048.0,3,485,925.35,0
17049.0,9,2676,5659.9800000000005,0
17050.0,6,1614,3228.84,0
17051.0,1,184,247.14000000000001,0
17052.0,1,261,413.75,0
17053.0,1,122,498.48,0
17054.0,5,804,1356.33,0
17058.0,3,592,1179.89,0
17059.0,5,1855,3095.04,0
17060.0,1,216,234.24,0
17061.0,11,1526,5232.2300000000005,0
17062.0,4,430,538.37,0
17063.0,7,770,1461.14,0
17064.0,3,318,859.35,0
17068.0,21,2164,4552.14,2
17069.0,9,1506,2709.7000000000003,0
17070.0,1,133,312.14,0
17071.0,9,1197,2429.03,0
17073.0,4,759,1446.09,0
17075.0,4,292,834.12,0
17076.0,3,295,841.0799999999999,0
17078.0,2,788,378.2,0
